type,lat,lon,alt,frq,rng,frq2,id,icao,rwy,name
4,19.72092800,-156.04716500,43,10970,18,184.770,IKOA,PHKO,17,ILS-cat-I
4,21.98305600,-159.33587800,92,11090,18,0.015,ILIH,PHLI,35,ILS-cat-I
4,21.33050600,-157.90362500,5,11050,18,52.860,IIUM,PHNL,04R,ILS-cat-I
4,21.32524400,-157.90455800,10,11170,18,90.012,IHNL,PHNL,08L,ILS-cat-I
4,20.79253600,-156.94429400,1308,11110,18,44.058,ILNY,PHNY,03,ILS-cat-I
4,20.90616100,-156.42365300,46,11010,18,34.810,IOGG,PHOG,02,ILS-cat-I
4,19.72136900,-155.06077200,37,11070,18,270.014,IITO,PHTO,26,ILS-cat-I
4,24.43491700,118.37416700,93,10890,18,63.297,ICKM,RCBS,06,ILS-cat-I
4,22.57650000,120.36841700,31,10830,18,91.970,IKHG,RCKH,09,ILS-cat-I
4,23.44686100,120.39069400,85,11030,18,179.474,IKUI,RCKU,18R,ILS-cat-I
4,23.48033300,120.39036100,85,10990,18,359.377,ICHI,RCKU,36L,ILS-cat-I
4,24.24572200,120.62200000,663,11170,18,176.646,ITCG,RCMQ,18,ILS-cat-I
4,24.25172200,120.62266700,663,11150,18,356.573,ICCK,RCMQ,36,ILS-cat-I
4,22.96675000,120.20716700,63,11010,18,358.832,ITNN,RCNN,36R,ILS-cat-I
4,24.83147200,120.95444400,26,10870,18,45.101,IHSU,RCPO,05,ILS-cat-I
4,23.58511100,119.63413900,103,10910,18,18.036,IMKG,RCQC,02,ILS-cat-I
4,22.70288900,120.49697200,97,10930,18,77.922,IPTN,RCSQ,08,ILS-cat-I
4,25.06905600,121.56788900,13,10890,18,92.229,ITSG,RCSS,10,ILS-cat-I
4,25.09625000,121.24566700,106,11110,18,49.641,ITIA,RCTP,05,ILS-cat-I
4,25.08300000,121.25163900,106,11070,18,49.953,ICKS,RCTP,06,ILS-cat-I
4,25.07113900,121.21375000,106,10930,18,228.538,ITYA,RCTP,23,ILS-cat-I
4,25.05966700,121.22200000,106,11190,18,228.158,ICJN,RCTP,24,ILS-cat-I
4,35.78396700,140.39345800,141,11070,18,149.617,ITM,RJAA,16L,ILS-cat-I
4,35.73942200,140.39355300,141,11150,18,149.626,IKF,RJAA,16R,ILS-cat-I
4,35.77900000,140.36495600,141,11190,18,329.605,IYQ,RJAA,34L,ILS-cat-I
4,35.80500000,140.37825300,141,11090,18,329.617,ITJ,RJAA,34R,ILS-cat-I
4,36.19638900,140.42222200,105,10930,18,19.760,IHY,RJAH,03,ILS-cat-I
4,34.43907200,135.26161100,26,10810,18,50.883,IKD,RJBB,06R,ILS-cat-I
4,34.41552500,135.22653300,26,11070,18,230.848,IKN,RJBB,24L,ILS-cat-I
4,34.63395600,135.23998900,22,10915,18,84.595,IKO,RJBE,09,LDA-GS
4,42.74609700,143.21102200,505,11170,18,339.369,IOB,RJCB,35,ILS-cat-I
4,42.79051700,141.68773100,82,11090,18,352.621,ICN,RJCC,01L,ILS-cat-I
4,42.79086700,141.69137500,82,11075,18,352.638,ICH,RJCC,01R,ILS-cat-I
4,42.75953900,141.69320300,82,11150,18,172.624,ICS,RJCC,19R,ILS-cat-I
4,41.76535000,140.84189400,51,10930,18,108.054,IHL,RJCH,12,ILS-cat-I
4,42.81388900,141.66527800,87,11030,18,352.782,ICB,RJCJ,36R,ILS-cat-I
4,43.02849200,144.19953100,327,10890,18,159.028,IKS,RJCK,17,ILS-cat-I
4,43.86729700,144.16577200,132,11010,18,174.681,ITB,RJCM,18,ILS-cat-I
4,43.58104200,144.97425600,234,10935,18,70.973,INS,RJCN,08,ILS-cat-I
4,45.40811700,141.81566900,30,11110,18,68.851,IWK,RJCW,08,ILS-cat-I
4,33.93616400,131.29303100,23,11010,18,62.164,IUB,RJDC,07,ILS-cat-I
4,44.31133900,143.39251100,80,11155,18,312.016,IMV,RJEB,32,ILS-cat-I
4,43.68274400,142.43955600,721,11050,18,334.244,IAW,RJEC,34,ILS-cat-I
4,33.57289700,130.45951400,18,11170,18,150.484,IFO,RJFF,16,ILS-cat-I
4,33.59874700,130.44193600,18,10890,18,330.344,IFF,RJFF,34,ILS-cat-I
4,30.61119000,130.98074400,768,10895,18,303.080,ITN,RJFG,31,ILS-cat-I
4,31.81691400,130.71026700,906,11170,18,330.110,IKG,RJFK,34,ILS-cat-I
4,31.87601700,131.43296700,54,10890,18,265.163,IMZ,RJFM,27,ILS-cat-I
4,32.08679200,131.43454700,259,11130,18,281.662,INH,RJFN,28,ILS-cat-I
4,33.49505300,131.73726400,19,11150,18,0.421,ITF,RJFO,01,ILS-cat-I
4,33.83245600,131.03777200,54,10915,18,169.764,IKQ,RJFR,18,ILS-cat-I
4,33.15150600,130.28917200,6,11015,18,279.291,ISG,RJFS,29,ILS-cat-I
4,32.84403300,130.87179200,642,10930,18,64.489,IKU,RJFT,07,ILS-cat-I
4,32.92888300,129.90140000,30,11090,18,318.952,IOM,RJFU,32,ILS-cat-I
4,31.36463900,130.82489700,214,11030,18,259.693,IJA,RJFY,26L,ILS-cat-I
4,34.83805100,136.81028700,12,10970,25,168.790,ICY,RJGG,18,ILS-cat-I
4,34.87645000,136.80098000,12,11190,25,348.790,ICX,RJGG,36,ILS-cat-I
4,28.44069400,129.71807200,31,10930,18,25.816,IAM,RJKA,03,ILS-cat-I
4,35.26973600,136.91531900,52,11170,18,332.523,IKC,RJNA,34,ILS-cat-I
4,36.40308100,136.42390600,47,11010,18,55.579,IKM,RJNK,06,ILS-cat-I
4,37.28890800,136.94946700,721,10895,18,246.836,INT,RJNW,25,ILS-cat-I
4,34.43602800,132.93831900,1094,10870,18,90.000,IHG,RJOA,10,ILS-cat-I
4,34.76492800,133.87169700,806,11030,18,59.123,IOY,RJOB,07,ILS-cat-I
4,35.48750000,133.22450300,34,10895,18,245.228,IYV,RJOH,25,ILS-cat-I
4,33.55469400,133.65728900,35,11090,18,310.649,IKR,RJOK,32,ILS-cat-I
4,34.79274200,135.42698900,50,11010,18,315.133,ISK,RJOO,32L,ILS-cat-I
4,34.13579200,134.59031900,26,10890,18,282.468,ITS,RJOS,29,ILS-cat-I
4,34.21011400,134.00036700,607,10970,18,252.812,IKT,RJOT,26,ILS-cat-I
4,40.72366400,140.67248900,664,11190,18,231.784,IMR,RJSA,24,ILS-cat-I
4,38.42281400,140.37293300,353,11010,18,6.561,IYT,RJSC,01,ILS-cat-I
4,37.24080300,140.42861700,1220,11050,18,2.190,IFK,RJSF,01,ILS-cat-I
4,40.54661900,141.45250000,152,11130,18,243.682,IHE,RJSH,25,ILS-cat-I
4,39.41562800,141.13218300,297,10930,18,190.685,IHP,RJSI,20,ILS-cat-I
4,39.61718300,140.20148300,286,10890,18,276.619,IUW,RJSK,28,ILS-cat-I
4,40.70173300,141.39020800,88,10970,18,95.140,IMAS,RJSM,10,ILS-cat-I
4,40.70470300,141.34654200,108,10970,18,275.111,IMIS,RJSM,28,ILS-cat-I
4,37.95694400,139.09294200,33,10930,18,272.688,INC,RJSN,28,ILS-cat-I
4,38.13850000,140.89607200,15,11170,18,262.520,ISD,RJSS,27,ILS-cat-I
4,38.81440600,139.80116700,86,11090,18,79.409,IYS,RJSY,09,ILS-cat-I
4,35.46843100,139.44983600,184,11130,18,359.027,IAG,RJTA,01,ILS-cat-I
4,35.78657200,140.01229200,98,10910,18,179.397,ISH,RJTL,19,ILS-cat-I
4,35.54728300,139.75978900,20,10810,18,215.022,IAD,RJTT,22,ILS-cat-I
4,35.53089905,139.80976868,20,11050,18,224.992,ITD,RJTT,23,ILS-cat-I
4,35.56181900,139.76776700,38,11170,18,329.999,IHA,RJTT,34L,ILS-cat-I
4,35.56772800,139.78525300,20,10890,18,329.999,ITC,RJTT,34R,ILS-cat-I
4,35.73020600,139.35231900,408,10870,18,170.334,YAS,RJTY,18,ILS-cat-I
4,35.76693600,139.34461400,462,10970,18,350.334,IYOK,RJTY,36,ILS-cat-I
4,35.13961000,126.82112900,45,11110,18,29.640,IMDG,RKJJ,04R,ILS-cat-I
4,35.88449900,126.62045300,29,11030,18,169.110,KUZZ,RKJK,18,ILS-cat-I
4,35.91545100,126.61311300,32,11030,18,349.110,IKUZ,RKJK,36,ILS-cat-I
4,37.74765000,128.92538500,36,11150,18,248.360,IKNG,RKNN,26,ILS-cat-I
4,38.07120900,128.65902700,229,10930,18,320.980,IYAN,RKNY,33,ILS-cat-I
4,33.51596800,126.49963400,85,10990,18,58.370,ICJU,RKPC,06,ILS-cat-I
4,33.49889000,126.46639300,75,11130,18,238.360,ICHE,RKPC,24,ILS-cat-I
4,33.40639100,126.71138800,1174,10830,18,359.210,IJDG,RKPD,01,ILS-cat-I
4,35.19646800,128.93496700,13,10850,18,354.110,IKMA,RKPK,36L,ILS-cat-I
4,35.19755900,128.93707300,13,10950,18,354.210,IKHE,RKPK,36R,ILS-cat-I
4,35.08078000,128.05427600,29,10810,18,236.060,ISHA,RKPS,24R,ILS-cat-I
4,35.60456100,129.35080000,26,11030,18,356.110,IULS,RKPU,36,ILS-cat-I
4,36.96777000,127.02346000,52,10875,18,311.550,IPTK,RKSG,32,ILS-cat-I
4,37.45422000,126.46661400,23,11190,18,144.770,ISLL,RKSI,15L,ILS-cat-III
4,37.45206100,126.46278400,23,10910,18,144.800,ISRR,RKSI,15R,ILS-cat-III
4,37.48395200,126.43441800,23,10930,18,324.770,INLL,RKSI,33L,ILS-cat-III
4,37.48611100,126.43821700,23,10890,18,324.770,INRR,RKSI,33R,ILS-cat-III
4,37.42966800,127.11013800,91,11090,18,188.080,ISOL,RKSM,20,ILS-cat-I
4,37.09219000,127.04855300,45,11130,18,84.090,ININ,RKSO,09,ILS-cat-I
4,37.08903100,127.01056700,39,11130,18,264.020,IOSN,RKSO,27,ILS-cat-I
4,37.54570000,126.80930300,42,10990,18,135.150,ISEL,RKSS,14L,ILS-cat-I
4,37.54597100,126.80317700,39,10870,18,135.130,IOFR,RKSS,14R,ILS-cat-I
4,37.56924100,126.77394900,32,10830,18,315.110,IKMO,RKSS,32L,ILS-cat-I
4,37.57194900,126.77635200,36,11070,18,315.120,ISKP,RKSS,32R,ILS-cat-I
4,37.04579900,127.88503300,282,11130,18,355.580,IJWN,RKTI,36R,ILS-cat-I
4,35.90174900,128.64169300,114,10870,18,304.340,ITAG,RKTN,31L,ILS-cat-I
4,36.71791100,126.49484300,39,11150,18,24.510,ISAN,RKTP,03R,ILS-cat-I
4,36.70832800,127.48404700,190,11170,18,231.650,ICHG,RKTU,24R,ILS-cat-I
4,36.63159900,128.33526600,354,10930,18,268.770,IYCH,RKTY,28,ILS-cat-I
4,26.21093100,127.64470800,52,11030,18,356.781,IOK,ROAH,36,ILS-cat-I
4,26.36791400,127.78125000,130,10970,18,50.900,IKDN,RODN,05L,ILS-cat-I
4,26.34449200,127.74908300,50,10870,18,230.900,IKZZ,RODN,23R,ILS-cat-I
4,24.77406900,125.28755800,150,10890,18,218.160,IMY,ROMY,22,ILS-cat-I
4,24.81127800,125.14921700,0,11150,18,166.061,ISB,RORS,17,ILS-cat-I
4,24.84210600,125.14078600,0,11090,18,346.061,ISA,RORS,35,ILS-cat-I
4,14.79466700,120.26950000,47,10950,18,62.529,ISBA,RPLB,07,ILS-cat-I
4,14.79516700,120.27550000,53,11090,18,241.296,ISBI,RPLB,25,ILS-cat-I
4,15.20401700,120.56959400,484,10930,18,20.934,ICA,RPLC,02R,ILS-cat-I
4,15.17160600,120.55675000,484,11010,18,200.934,ICK,RPLC,20L,ILS-cat-I
4,14.51459200,121.03035300,21,10910,18,60.153,IML,RPLL,06,ILS-cat-I
4,14.49728300,120.99912500,71,10990,18,240.243,IMA,RPLL,24,ILS-cat-I
4,07.13537800,125.65723600,93,10910,18,49.088,IDAO,RPMD,05,ILS-cat-I
4,07.11496100,125.63349700,96,10990,18,229.088,IDVO,RPMD,23,ILS-cat-I
4,06.04153611,125.09825556,498,10950,18,173.000,IGSA,RPMR,17,ILS-cat-II
4,06.92157800,122.07223900,20,10910,18,93.853,IZAM,RPMZ,09,ILS-cat-I
4,10.32005300,123.99198100,30,10990,18,44.654,IMT,RPVM,04,ILS-cat-I
4,10.29543600,123.96726100,20,10910,18,224.654,IMCT,RPVM,22,ILS-cat-I
4,-31.80833300,-060.48333300,243,11030,18,189.706,PA,SAAP,19,ILS-cat-I
4,-32.91926575,-060.78820038,87,10990,18,190.748,RO,SAAR,20,ILS-cat-I
4,-31.70030600,-060.80602800,56,10950,18,22.711,SV,SAAV,03,ILS-cat-I
4,-34.56553268,-058.40480042,17,10950,18,123.954,AE,SABE,13,ILS-cat-I
4,-31.32652800,-064.20808300,1604,11030,18,179.960,CB,SACO,18,ILS-cat-I
4,-34.62045800,-058.60714400,59,11050,18,156.848,PR,SADP,16,ILS-cat-I
4,-34.82578278,-058.51621628,66,11010,18,102.078,PC,SAEZ,11,ILS-cat-I
4,-34.80441666,-058.53531647,66,10870,18,343.905,EZ,SAEZ,35,ILS-cat-I
4,-32.81669200,-068.79263900,2310,10990,18,0.901,DO,SAME,36,ILS-cat-I
4,-29.39444400,-066.80361100,1433,11010,18,207.939,LR,SANL,21,ILS-cat-I
4,-26.82583300,-065.10191700,1439,10990,18,9.416,TU,SANT,01,ILS-cat-I
4,-33.08222200,-064.25750000,1380,11090,18,44.729,RC,SAOC,05,ILS-cat-I
4,-33.71769400,-065.36369200,1591,10950,18,58.133,RY,SAOR,06,ILS-cat-I
4,-27.45741700,-058.76366700,203,10970,18,187.729,CR,SARC,20,ILS-cat-II
4,-27.46386100,-059.06202800,174,11030,18,200.743,RS,SARE,21,ILS-cat-I
4,-26.22175000,-058.23277800,194,11090,18,204.883,FS,SARF,22,ILS-cat-I
4,-25.73031100,-054.49012200,920,11090,18,294.887,IG,SARI,31,ILS-cat-I
4,-27.39730600,-055.97033300,430,10990,18,178.760,PO,SARP,19,ILS-cat-II
4,-24.84465300,-065.48388300,4088,11030,18,11.027,SA,SASA,02,ILS-cat-I
4,-24.37783300,-065.10716700,3019,11010,18,330.297,JU,SASJ,33,ILS-cat-I
4,-45.78805600,-067.48694400,190,11030,18,259.382,CR,SAVC,25,ILS-cat-II
4,-42.91126400,-071.15093100,2621,10970,18,236.742,ES,SAVE,22,ILS-cat-II
4,-51.61027800,-069.34280600,61,11030,18,265.672,GL,SAWG,25,ILS-cat-II
4,-54.84425000,-068.31966700,54,11130,18,266.185,US,SAWH,25,ILS-cat-I
4,-38.74000000,-062.14833300,217,10970,18,163.260,BC,SAZB,16L,ILS-cat-I
4,-37.94091700,-057.55994400,71,10950,18,122.491,MP,SAZM,13,ILS-cat-I
4,-38.95016700,-068.13702800,895,11030,18,92.651,NE,SAZN,08,ILS-cat-I
4,-36.60094400,-064.27894400,630,11030,18,191.432,SR,SAZR,19,ILS-cat-II
4,-41.14555600,-071.17363900,2776,10950,18,294.794,BR,SAZS,29,ILS-cat-I
4,-37.25187800,-059.23063300,574,10990,18,185.136,DI,SAZT,19,ILS-cat-I
4,-01.36888900,-048.46527800,48,10930,18,45.724,IBE,SBBE,06,ILS-cat-I
4,-15.86133300,-047.89500000,3445,11030,18,86.040,IBR,SBBR,11L,ILS-cat-I
4,-15.86366700,-047.92966700,3479,10930,18,266.277,IND,SBBR,29R,ILS-cat-I
4,02.85316700,-060.67666700,274,10930,18,62.876,IBV,SBBV,08,ILS-cat-I
4,-19.64600000,-043.95750000,2716,10970,18,138.903,ICF,SBCF,16,ILS-cat-I
4,-20.45858300,-054.66270800,1833,11030,18,41.619,ICG,SBCG,06,ILS-cat-I
4,-25.53700000,-049.16633300,2990,10930,18,134.929,ICT,SBCT,15,ILS-cat-II
4,-03.03883300,-060.03600000,275,11030,18,90.553,IEG,SBEG,10,ILS-cat-I
4,-25.60283300,-054.47850000,761,10910,18,130.981,IFI,SBFI,14,ILS-cat-I
4,-27.67750000,-048.52950000,19,11030,18,121.666,IFL,SBFL,14,ILS-cat-I
4,-03.78050600,-038.51703100,82,10930,18,105.094,IFZ,SBFZ,13,ILS-cat-I
4,-22.79133300,-043.21433300,16,10930,18,74.247,ITB,SBGL,10,ILS-cat-II
4,-22.83000000,-043.23700000,12,11030,18,125.607,IGL,SBGL,15,ILS-cat-I
4,-22.80266700,-043.25850000,28,11150,18,254.588,ILM,SBGL,28,ILS-cat-I
4,-23.42433300,-046.44650000,2459,11070,18,73.644,IUC,SBGR,09L,ILS-cat-II
4,-23.43050000,-046.45616700,2459,11150,18,73.668,IGR,SBGR,09R,ILS-cat-II
4,-23.43916700,-046.48833300,2459,11110,18,253.563,IBC,SBGR,27L,ILS-cat-I
4,-23.43483300,-046.48533300,2459,11190,18,253.540,IGS,SBGR,27R,ILS-cat-I
4,-23.01866700,-047.11883300,2170,11030,18,127.953,IKP,SBKP,15,ILS-cat-I
4,-09.51267200,-035.78179400,387,10930,18,100.771,IMO,SBMO,12,ILS-cat-I
4,-05.92110937,-035.23596087,169,10930,18,141.081,INT,SBNT,16L,ILS-cat-I
4,-29.99450000,-051.15783300,11,11030,18,90.925,IPA,SBPA,11,ILS-cat-I
4,-08.72611100,-063.90277800,290,10930,18,179.705,IPV,SBPV,19,ILS-cat-I
4,-08.14090665,-034.91838255,33,11030,18,161.910,IRF,SBRF,18,ILS-cat-I
4,-23.23950000,-045.85033300,2120,11030,18,134.950,ISJ,SBSJ,15,ILS-cat-I
4,-23.63766700,-046.64883300,2631,10930,18,147.029,ISP,SBSP,17R,ILS-cat-I
4,-12.90533300,-038.30600000,29,10930,18,78.406,ISV,SBSV,10,ILS-cat-I
4,-21.97300000,-047.34133300,1959,10930,18,359.538,IYS,SBYS,02C,ILS-cat-I
4,-27.27472200,-070.77805600,670,11010,18,175.498,IDAT,SCAT,17,ILS-cat-I
4,-53.00455093,-070.87733459,139,10990,18,255.079,INAS,SCCI,25,ILS-cat-I
4,-20.55305600,-070.18222200,174,10990,18,182.852,IIQQ,SCDA,18,ILS-cat-I
4,-33.41111755,-070.78343201,1555,11030,18,173.637,IUEL,SCEL,17L,ILS-cat-I
4,-33.40805054,-070.80049896,1555,11110,18,174.237,IMER,SCEL,17R,ILS-cat-I
4,-36.76153183,-073.05858612,25,10990,18,17.950,ICEP,SCIE,02,ILS-cat-I
4,-27.16777800,-109.41694400,127,11030,18,119.210,IIPA,SCIP,10,ILS-cat-I
4,-42.34151840,-073.71595001,492,10990,18,183.988,IMCI,SCPQ,17,ILS-cat-I
4,-33.65908432,-071.62003326,246,10990,18,241.420,ISNO,SCSN,23,ILS-cat-I
4,-41.42655182,-073.09628296,293,11010,18,351.944,IMON,SCTE,35,ILS-cat-I
4,-32.94425800,-071.47035800,456,11070,18,52.203,IVDM,SCVM,05,ILS-cat-I
4,-02.89611100,-078.99305600,8284,11090,18,232.251,ILC,SECU,23,ILS-cat-I
4,-00.46358392,-090.25877667,207,11090,18,144.011,ILB,SEGS,14,ILS-cat-I
4,-02.17055600,-079.89111100,17,11030,18,210.128,ILG,SEGU,21,ILS-cat-I
4,-00.92442200,-078.61707500,9117,10870,18,184.289,ILA,SELT,18,ILS-cat-I
4,-00.95500300,-080.69175600,40,11010,18,235.528,ILM,SEMT,23,ILS-cat-I
4,-00.14529500,-078.35351000,7841,11110,18,177.610,IQN,SEQM,18,ILS-cat-I
4,-00.10275600,-078.35532300,7841,10930,18,357.610,IQS,SEQM,36,ILS-cat-I
4,-02.20176700,-080.99487200,13,10870,18,309.861,ISA,SESA,31,ILS-cat-I
4,-25.25694400,-057.52333300,288,10950,18,192.470,IPST,SGAS,20,ILS-cat-I
4,-25.46910800,-054.85652500,846,11130,18,220.631,ICES,SGES,23,ILS-cat-I
4,04.07732800,-073.57662500,1244,10890,18,275.185,APY,SKAP,28,ILS-cat-I
4,07.13717561,-073.18881358,3897,11070,18,339.373,IBGA,SKBG,34,ILS-cat-I
4,04.69115300,-074.12268100,8355,11130,18,127.212,IEDR,SKBO,13L,ILS-cat-I
4,04.68770300,-074.13906900,8355,11070,18,127.229,IADO,SKBO,13R,ILS-cat-I
4,10.90118600,-074.77095300,98,10990,18,39.981,IBAQ,SKBQ,05,ILS-cat-I
4,07.92145000,-072.50768900,1096,10990,18,148.068,ICUC,SKCC,16,ILS-cat-I
4,03.55855800,-076.37901700,3162,10990,18,9.689,IPAS,SKCL,01,ILS-cat-I
4,11.23252800,-072.48096100,276,11030,18,90.002,ICJN,SKLM,09,ILS-cat-I
4,-04.20234381,-069.94615682,277,11090,18,200.688,ILET,SKLT,21,ILS-cat-I
4,06.18285300,-075.42323900,6955,11090,18,359.620,IMDE,SKRG,36,ILS-cat-I
4,-17.40888900,-066.19138900,8360,11050,18,311.989,ILCO,SLCB,32,ILS-cat-I
4,-16.51405300,-068.16970600,13313,11030,18,91.889,ILPA,SLLP,10,ILS-cat-I
4,-17.62923300,-063.14580300,1224,11090,18,327.343,VCZ,SLVR,34,ILS-cat-I
4,05.45293100,-055.17070600,59,10990,18,89.665,IZAN,SMJP,11,ILS-cat-I
4,-06.80133300,-079.82886100,97,10970,18,184.963,IJAQ,SPHI,19,ILS-cat-I
4,-12.03763900,-077.10655600,183,10970,18,154.253,JCH,SPIM,15,ILS-cat-I
4,-03.77699400,-073.29706900,306,10970,18,56.524,ISEC,SPQT,06,ILS-cat-I
4,-16.34144400,-071.55451400,8405,10970,18,93.167,IARB,SPQU,09,ILS-cat-I
4,-08.07190300,-079.10558300,106,10970,18,17.445,IMDP,SPRU,02,ILS-cat-I
4,-18.04068300,-070.27116100,1538,10970,18,19.365,ICSR,SPTN,02,ILS-cat-I
4,-12.59506700,-069.22820600,659,10970,18,0.945,IPJA,SPTU,01,ILS-cat-I
4,-33.37180600,-056.50588900,305,10990,18,203.249,IDUR,SUDU,21,ILS-cat-I
4,-34.84494400,-056.03075000,105,11110,18,179.513,IMVD,SUMU,19,ILS-cat-I
4,-34.84372200,-056.03958300,105,10990,18,233.345,ICAR,SUMU,24,ILS-cat-I
4,10.09869200,-064.68264400,26,11090,18,142.720,IBNA,SVBC,15,ILS-cat-I
4,10.28583106,-066.80634200,2145,10970,18,94.326,ITUY,SVCS,10,ILS-cat-I
4,10.91585300,-063.95104400,74,11010,18,77.507,MTA,SVMG,09,ILS-cat-I
4,10.60502500,-066.97781400,235,11010,18,87.901,IMIQ,SVMI,10,ILS-cat-I
4,06.50921700,-058.24351100,95,10930,18,44.782,ITIM,SYCJ,06,ILS-cat-I
4,13.07875000,-059.47506700,168,11010,18,75.973,IBGI,TBPB,09,ILS-cat-I
4,14.59391100,-060.98651700,16,10990,18,79.904,FF,TFFF,09,ILS-cat-I
4,16.26182500,-061.51307500,36,11030,18,100.953,PP,TFFR,11,ILS-cat-I
4,18.33782500,-064.96089200,15,11010,18,87.453,ITMN,TIST,10,ILS-cat-I
4,17.70317800,-064.78566700,23,10950,18,83.895,ISTX,TISX,10,ILS-cat-I
4,18.45024700,-065.98650300,5,11030,18,66.877,ISJU,TJSJ,08,ILS-cat-I
4,18.43349700,-065.98764700,9,10970,18,90.152,ICLA,TJSJ,10,ILS-cat-I
4,12.49811400,-070.00150800,58,10870,18,103.908,IBE,TNCA,11,ILS-cat-I
4,12.18521900,-068.94262800,29,11190,18,102.230,IATO,TNCC,11,ILS-cat-I
4,11.14866120,-060.81823002,36,10930,18,94.169,ITAB,TTCP,11,ILS-cat-I
4,10.59561200,-061.31985200,57,10970,18,89.486,IPOS,TTPP,10,ILS-cat-I
4,32.36699400,-064.69586700,11,10990,18,281.502,IBDA,TXKF,30,ILS-cat-I
4,43.36837500,077.07342200,2234,11030,18,55.755,ILM,UAAA,05R,ILS-cat-I
4,43.33752500,077.01114700,2234,10810,18,235.715,IAL,UAAA,23L,ILS-cat-II
4,51.04027800,071.49500000,1165,10950,18,44.290,IMO,UACC,04,ILS-cat-I
4,51.00388900,071.43833300,1165,11170,18,224.565,IAK,UACC,22,ILS-cat-II
4,43.06525000,074.50827800,2058,11170,18,80.015,IMN,UAFM,08,ILS-cat-I
4,43.05738900,074.44747200,2058,11170,18,259.914,IBK,UAFM,26,ILS-cat-I
4,40.60000000,072.80000000,2927,11110,18,137.148,IOU,UAFO,12,ILS-cat-I
4,42.35927800,069.50208100,1385,11170,18,106.306,IEN,UAII,10,ILS-cat-I
4,42.36921700,069.45605800,1385,11030,18,286.285,IIM,UAII,28,ILS-cat-I
4,47.69704400,067.71725000,1250,11070,18,231.572,IGN,UAKD,22,ILS-cat-I
4,49.68388300,073.36727200,1765,10990,18,58.352,IRG,UAKK,05,ILS-cat-I
4,49.65988100,073.30715800,1765,11170,18,238.305,IKA,UAKK,23,ILS-cat-I
4,51.13972200,051.52083300,125,10970,18,230.243,IUR,UARR,22,ILS-cat-I
4,50.02239700,082.51902800,939,11170,18,131.338,IUS,UASK,12,ILS-cat-III
4,50.04680800,082.47486900,939,10970,18,309.948,ISI,UASK,30,ILS-cat-III
4,50.34919400,080.20443900,761,11030,18,263.675,ISP,UASS,26,ILS-cat-I
4,43.84810800,051.11777200,73,10950,18,122.032,IAU,UATE,12,ILS-cat-I
4,43.87184200,051.06649700,73,11110,18,303.480,ITA,UATE,30,ILS-cat-I
4,47.10523300,051.83549200,-72,10990,18,149.986,ITY,UATG,14,ILS-cat-I
4,47.13888900,051.80694400,-72,10830,18,330.000,IAY,UATG,32,ILS-cat-I
4,50.23010600,057.23118100,738,11170,18,135.247,IAT,UATT,13,ILS-cat-I
4,50.26218900,057.18139700,738,11050,18,315.199,ITU,UATT,31,ILS-cat-I
4,53.18873100,063.56309200,595,11170,18,157.047,IKT,UAUU,15,ILS-cat-I
4,53.22447800,063.53772800,595,11070,18,336.065,INA,UAUU,33,ILS-cat-I
4,40.44823100,050.05078900,10,10950,18,159.293,IBI,UBBB,16,ILS-cat-I
4,40.45351400,050.06338100,10,11050,18,179.937,IBU,UBBB,18,ILS-cat-I
4,40.48885800,050.03066900,10,11170,18,339.286,IBN,UBBB,34,ILS-cat-I
4,40.49296900,050.06323900,10,10930,18,359.887,IBA,UBBB,36,ILS-cat-I
4,40.14727800,044.42441700,2838,10810,18,89.833,IZR,UDYZ,09,ILS-cat-II
4,62.07333300,129.74333300,325,11170,18,216.603,IMF,UEEE,23L,ILS-cat-I
4,56.92133331,124.94882965,2813,11030,50,68.868,IRQ,UELL,08,ILS-cat-I
4,60.71666718,114.80416870,835,11030,50,238.925,IIG,UERL,25L,ILS-cat-I
4,66.41670227,112.01833344,1665,10810,50,343.841,IWN,UERP,35,ILS-cat-I
4,62.52466700,114.00630600,1156,11030,18,236.142,ISG,UERR,24,ILS-cat-I
4,41.60083300,041.61388900,121,11030,18,130.941,ILU,UGSB,13,ILS-cat-I
4,41.65733300,044.96597200,1624,11030,18,136.689,IVP,UGTB,13R,ILS-cat-I
4,41.67911100,044.93847200,1624,10890,18,316.646,INA,UGTB,31L,ILS-cat-I
4,50.44333300,127.40666700,638,10870,18,348.307,ILZ,UHBB,36,ILS-cat-I
4,48.54500000,135.21333300,244,11030,18,41.567,IUF,UHHH,05R,ILS-cat-I
4,48.51000000,135.16666700,244,11090,18,221.895,IHI,UHHH,23L,ILS-cat-I
4,69.80057800,170.58968600,11,10830,18,349.831,IBM,UHMP,35,ILS-cat-I
4,53.19166700,158.43666700,131,11030,18,335.545,IPR,UHPP,34R,ILS-cat-I
4,43.38833300,132.11833300,46,10970,18,242.662,IKW,UHWW,25R,ILS-cat-I
4,52.02999878,113.27378082,2282,11030,18,280.635,IDG,UIAA,29,ILS-cat-I
4,56.37833300,101.66833300,1610,11030,18,294.983,IBS,UIBB,30,ILS-cat-I
4,52.25908300,104.42333200,1675,11130,18,113.460,ICN,UIII,12,ILS-cat-I
4,52.27368200,104.36833200,1675,11030,18,293.460,IIR,UIII,30,ILS-cat-I
